Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded ,Trade Price / Wght. Avg. Price,Remarks
25-Feb-2022,ABCOTS,A B Cotspin India Limited,PARDEEP AGGARWAL,BUY,52000,49.92,-
12-Dec-2022,SRPL,Shree Ram Proteins Ltd.,PARESH   JAIN,BUY,"1,28,675",86,-
12-Dec-2022,SRPL,Shree Ram Proteins Ltd.,PARESH   JAIN,SELL,14204,87.08,-
19-Sep-2022,AKG,AKG Exim Limited,PARESH   JAIN,BUY,78907,60,-
28-Sep-2022,AKG,AKG Exim Limited,PARESH   JAIN,SELL,78907,62.7,-
10-Jan-2022,AMJUMBO,A and M Jumbo Bags Ltd,PARESH BHIKHUBHAI PATEL,SELL,64000,6.54,-
11-Aug-2022,GOLDSTAR,Goldstar Power Limited,PARESHKUMAR B VEKARIA,SELL,90000,36,-
15-Jul-2022,LGHL,Laxmi Goldorna House Ltd,PARESHKUMAR KIRTIBHAI SHAH,BUY,"3,36,000",15.9,-
22-Dec-2022,RAMASTEEL,Rama Steel Tubes Limited,PARIKH BHARATBHAI SURESH HUF,BUY,"5,00,000",160.5,-
30-Dec-2022,RAMASTEEL,Rama Steel Tubes Limited,PARIKH BHARATBHAI SURESH HUF,SELL,"5,00,000",165.01,-
03-Jan-2022,ZODIAC,Zodiac Energy Limited,PARIKH SHONA JAYESH,SELL,88000,63.05,-
13-Sep-2022,AKASH,Akash Infra-Projects Ltd,PARIMAL JASWANTRAI MEHTA,SELL,"1,44,000",47,-
22-Sep-2022,ISHAN,Ishan International Ltd,PARISHI KABRA,SELL,80000,82,-
17-Feb-2022,SAGARDEEP,Sagardeep Alloys Limited,PARMAR ASHOK DEVJIBHAI,SELL,"1,37,554",74.32,-
18-Feb-2022,SAGARDEEP,Sagardeep Alloys Limited,PARMAR ASHOK DEVJIBHAI,SELL,"1,87,727",76.07,-
12-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,PARMAR SAVITABEN DEVJIBHAI,SELL,"5,00,500",100.6,-
28-Jan-2022,INVENTURE,Inventure Gro &amp; Sec Ltd,PARTH HARILAL RITA,SELL,"44,50,000",4.95,-
01-Apr-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"3,75,881",86.75,-
01-Apr-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"3,65,084",86.61,-
01-Aug-2022,UGARSUGAR,The Ugar Sugar Works Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"5,87,438",60.59,-
01-Aug-2022,UGARSUGAR,The Ugar Sugar Works Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"4,14,891",61.02,-
01-Dec-2022,VENUSPIPES,Venus Pipes &amp; Tubes Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"1,07,563",657.72,-
01-Dec-2022,VENUSPIPES,Venus Pipes &amp; Tubes Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"1,07,513",677.27,-
05-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"3,31,253",91.19,-
05-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"3,65,009",91.35,-
06-Apr-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"5,14,278",87.66,-
06-Apr-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"4,54,278",87.35,-
06-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"3,94,219",89.9,-
06-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"3,71,232",90.35,-
06-Jan-2022,ZEELEARN,Zee Learn Limited,PARTH INFIN BROKERS PVT LTD,BUY,"50,13,427",18.19,-
06-Jan-2022,ZEELEARN,Zee Learn Limited,PARTH INFIN BROKERS PVT LTD,SELL,"49,33,427",18.36,-
07-Apr-2022,GTL,GTL Limited,PARTH INFIN BROKERS PVT LTD,BUY,"30,06,361",11.43,-
07-Apr-2022,GTL,GTL Limited,PARTH INFIN BROKERS PVT LTD,SELL,"28,50,665",11.86,-
08-Apr-2022,GTL,GTL Limited,PARTH INFIN BROKERS PVT LTD,BUY,"19,52,092",12.01,-
08-Apr-2022,GTL,GTL Limited,PARTH INFIN BROKERS PVT LTD,SELL,"20,02,094",12.2,-
08-Sep-2022,COFFEEDAY,Coffee Day Enterprise Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"15,95,040",54.73,-
08-Sep-2022,COFFEEDAY,Coffee Day Enterprise Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"15,51,790",54.99,-
09-Feb-2022,AJOONI,Ajooni Biotech Limited,PARTH INFIN BROKERS PVT LTD,BUY,"1,16,169",82.11,-
09-Feb-2022,AJOONI,Ajooni Biotech Limited,PARTH INFIN BROKERS PVT LTD,SELL,64106,82.24,-
09-May-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"7,35,889",54.4,-
09-May-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"8,10,719",53.79,-
09-Sep-2022,COFFEEDAY,Coffee Day Enterprise Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"43,19,997",57.95,-
09-Sep-2022,COFFEEDAY,Coffee Day Enterprise Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"40,64,997",57.84,-
12-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,BUY,44000,82,-
12-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"10,72,958",64.04,-
12-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"7,16,958",64.08,-
13-Dec-2022,JETFREIGHT,Jet Freight Logistics Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"1,27,139",22.7,-
13-Dec-2022,JETFREIGHT,Jet Freight Logistics Ltd,PARTH INFIN BROKERS PVT LTD,SELL,7139,22.24,-
13-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"12,35,068",66.19,-
13-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"6,15,068",66.29,-
13-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"8,33,609",59.05,-
13-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"7,68,609",59.21,-
13-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"16,06,768",12.55,-
13-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"4,84,810",12.48,-
14-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"8,98,724",58.22,-
14-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"7,86,413",58.08,-
14-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"9,61,936",13.01,-
14-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"12,12,720",13.07,-
14-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"11,78,476",73.15,-
14-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"9,52,134",73.12,-
15-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"8,77,415",58.45,-
15-Jun-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"8,57,415",58.37,-
15-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"5,73,698",79.13,-
15-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"4,53,895",79.1,-
15-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"10,79,670",12.88,-
15-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"10,53,950",13.11,-
15-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"10,06,947",75.08,-
15-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"7,46,947",74.84,-
18-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,SELL,24000,104.55,-
19-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"10,12,782",47.65,-
19-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"9,73,171",47.2,-
19-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,BUY,20000,104.88,-
19-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,SELL,10000,109.51,-
19-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"17,04,738",76.38,-
19-Sep-2022,ORIENTHOT,Oriental Hotels Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"13,33,938",76.4,-
20-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"10,79,592",47.16,-
20-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"10,50,986",46.95,-
20-Jul-2022,ANSALHSG,Ansal Housing and Constru,PARTH INFIN BROKERS PVT LTD,BUY,"15,73,652",7.13,-
20-Jul-2022,ANSALHSG,Ansal Housing and Constru,PARTH INFIN BROKERS PVT LTD,SELL,"13,23,652",7.38,-
20-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"9,86,057",68.27,-
20-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"10,97,344",68.34,-
21-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"8,49,827",49.35,-
21-Apr-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"8,90,437",49.51,-
21-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"6,15,472",82.83,-
21-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"6,55,472",82.71,-
21-Sep-2022,TFCILTD,Tourism Finance Corp,PARTH INFIN BROKERS PVT LTD,BUY,"13,64,300",67.68,-
21-Sep-2022,TFCILTD,Tourism Finance Corp,PARTH INFIN BROKERS PVT LTD,SELL,"16,36,300",67.77,-
22-Jul-2022,ANSALHSG,Ansal Housing and Constru,PARTH INFIN BROKERS PVT LTD,BUY,"2,12,716",7.84,-
22-Jul-2022,ANSALHSG,Ansal Housing and Constru,PARTH INFIN BROKERS PVT LTD,SELL,"4,90,716",8.07,-
22-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,BUY,"7,82,886",76.78,-
22-Jul-2022,NAVKARCORP,Navkar Corporation Ltd.,PARTH INFIN BROKERS PVT LTD,SELL,"7,82,886",77.23,-
22-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"4,99,488",85.76,-
22-Mar-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"4,79,488",85.51,-
22-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,BUY,"20,08,520",11.66,-
22-Sep-2022,GAYAPROJ,Gayatri Projects Ltd,PARTH INFIN BROKERS PVT LTD,SELL,"20,08,520",11.7,-
24-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,BUY,32000,118.21,-
24-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,SELL,30000,126.95,-
26-Sep-2022,SILLYMONKS,Silly Monks Entertain Ltd,PARTH INFIN BROKERS PVT LTD,BUY,52364,25.08,-
26-Sep-2022,SILLYMONKS,Silly Monks Entertain Ltd,PARTH INFIN BROKERS PVT LTD,SELL,52364,25.03,-
27-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,BUY,8000,133.04,-
27-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PARTH INFIN BROKERS PVT LTD,SELL,26000,128.13,-
31-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,BUY,"5,19,611",73.84,-
31-Jan-2022,INTLCONV,Intl Conveyors Limited,PARTH INFIN BROKERS PVT LTD,SELL,"5,19,611",74.24,-
20-Jul-2022,AMJUMBO,A and M Jumbo Bags Ltd,PARTH KISHORBHAI GAJJAR,SELL,"1,52,000",5.87,-
25-Feb-2022,ANTGRAPHIC,Antarctica Graphics Ltd,PARTH PRADIP SHAH,SELL,"10,37,001",1.65,-
30-Mar-2022,GUJAPOLLO,Gujarat Apollo Equip Ltd.,PARTH RASHMIKANT PATEL,SELL,70000,209.99,-
03-Jun-2022,DYNPRO-RE,Dynemic Products Limited,PARTHAVI PATEL,BUY,11111,20.48,-
31-May-2022,DYNPRO-RE,Dynemic Products Limited,PARTHAVI PATEL,BUY,6000,24.69,-
15-Dec-2022,DHANBANK,Dhanlaxmi Bank Limited,PARTHIV APRESH PARIKH,BUY,"41,47,620",25.15,-
15-Dec-2022,DHANBANK,Dhanlaxmi Bank Limited,PARTHIV APRESH PARIKH,SELL,"41,47,620",25.61,-
25-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,PARTHIV APRESH PARIKH,BUY,"1,96,155",19.65,-
25-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,PARTHIV APRESH PARIKH,SELL,"1,96,155",19.55,-
04-Nov-2022,GANGAFORGE,Ganga Forging Limited,PARULBEN RAKESHBHAI PATEL,SELL,"6,00,000",5.33,-
18-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PASHUPATI CAPITA SER PVT LTD,BUY,32000,104.55,-
19-Jan-2022,TIMESCAN,Timescan Logistics Ind L,PASHUPATI CAPITA SER PVT LTD,SELL,32000,108.29,-
30-Jun-2022,RBLBANK,RBL Bank Limited,PASHUPATI CAPITA SER PVT LTD,BUY,17334,83.17,-
30-Jun-2022,RBLBANK,RBL Bank Limited,PASHUPATI CAPITA SER PVT LTD,SELL,"45,54,333",83.01,-
07-Sep-2022,BHARTIARTL,Bharti Airtel Limited,PASTEL LIMITED,SELL,"930,98,538",687.31,-
22-Sep-2022,BHARTIARTL,Bharti Airtel Limited,PASTEL LIMITED,SELL,"940,00,000",772.5,-
30-Mar-2022,GUJAPOLLO,Gujarat Apollo Equip Ltd.,PATEL ANILKUMAR TRIBHOVANDAS HUF,BUY,70000,210,-
22-Feb-2022,PATINTPP,Patel Inte Rs. 2.5 ppd up,PATEL ASHOKKUMAR BABALBHAI,SELL,"2,09,810",4.95,-
12-Apr-2022,KRISHNADEF,Krishna Def and Ald Ind L,PATEL CHINTANKUMAR DASHARATBHAI HUF,BUY,60000,95.6,-
03-Jan-2022,AMJUMBO,A and M Jumbo Bags Ltd,PATEL DIPAK KANAIYALAL,BUY,56000,7.05,-
01-Aug-2022,PATINTLOG,Patel Integrated Logistic,PATEL HOLDINGS LIMITED,SELL,"2,07,296",16.97,-
17-Aug-2022,PATINTLOG,Patel Integrated Logistic,PATEL HOLDINGS LIMITED,SELL,"2,00,000",16,-
16-Aug-2022,WILLAMAGOR,Williamson Magor &amp; Co,PATEL MANIBHAI BHAGABHAI,BUY,"1,48,500",27.72,-
17-Aug-2022,WILLAMAGOR,Williamson Magor &amp; Co,PATEL MANIBHAI BHAGABHAI,BUY,"1,41,500",34.24,-
18-Apr-2022,INDLMETER,IMP Powers Ltd,PATEL PARTHIV RAMESHCHANDRA,SELL,"1,10,000",18.37,-
12-Dec-2022,PSPPROJECT,PSP Projects Limited,PATEL SHILPABEN P,SELL,"2,00,000",670.25,-
12-Dec-2022,PSPPROJECT,PSP Projects Limited,PATEL SHILPABEN P,SELL,"10,00,000",655.25,-
22-Dec-2022,NURECA,Nureca Limited,PATEL WEALTH ADVISORS PRIVATE LIMITED,BUY,50411,556.08,-
22-Dec-2022,NURECA,Nureca Limited,PATEL WEALTH ADVISORS PRIVATE LIMITED,SELL,50411,558.21,-
08-Sep-2022,GOKEX,Gokaldas Exports Limited,PATHIK GANDOTRA,BUY,"4,05,000",361.73,-
23-Aug-2022,GOKEX,Gokaldas Exports Limited,PATHIK GANDOTRA,SELL,"4,05,000",352.19,-
20-Dec-2022,ORTINLAB,Ortin Laboratories Ltd,PATRONUS RESEARCH LLP,BUY,43502,27.26,-
20-Dec-2022,ORTINLAB,Ortin Laboratories Ltd,PATRONUS RESEARCH LLP,SELL,37258,27.21,-
29-Mar-2022,MCLEODRUSS,Mcleod Russel India Limit,PATRONUS SOFTWARE LLP,BUY,"5,42,746",22.65,-
29-Mar-2022,MCLEODRUSS,Mcleod Russel India Limit,PATRONUS SOFTWARE LLP,SELL,15637,22.57,-
30-Mar-2022,MCLEODRUSS,Mcleod Russel India Limit,PATRONUS SOFTWARE LLP,BUY,"7,34,379",22.87,-
30-Mar-2022,MCLEODRUSS,Mcleod Russel India Limit,PATRONUS SOFTWARE LLP,SELL,13819,23.02,-
27-Sep-2022,IRISDOREME,Iris Clothings Limited,PATWARI VISHAL,SELL,"1,02,900",180,-
13-May-2022,SONUINFRA,Sonu Infratech Limited,PAULKAMNATHSREEKAMNATH,BUY,51000,37.49,-
27-May-2022,SONUINFRA,Sonu Infratech Limited,PAULKAMNATHSREEKAMNATH,SELL,51000,23.45,-
31-May-2022,VENUSREM,Venus Remedies Limited,PAWAN CHAUDHARY,BUY,84246,221.95,-
19-Jan-2022,FOCE,Foce India Limited,PAWAN GUPTA,BUY,30000,200,-
30-Mar-2022,ATALREAL,Atal Realtech Limited,PAWANKUMAR SUBHASHCHANDRA ATAL,SELL,97600,109,-
22-Dec-2022,NURECA,Nureca Limited,PAYAL GOYAL,SELL,67463,568.23,-
28-Nov-2022,NURECA,Nureca Limited,PAYAL GOYAL,SELL,55863,546.04,-
19-Jan-2022,DYNAMIC,Dynamic Srvcs &amp; Sec Ltd,PAYAL JAIN,SELL,"2,72,000",44.75,-
20-Jan-2022,DYNAMIC,Dynamic Srvcs &amp; Sec Ltd,PAYAL JAIN,BUY,50000,45,-
20-Jan-2022,DYNAMIC,Dynamic Srvcs &amp; Sec Ltd,PAYAL JAIN,SELL,"1,40,000",40.34,-
21-Jan-2022,DYNAMIC,Dynamic Srvcs &amp; Sec Ltd,PAYAL JAIN,SELL,88000,40.87,-
05-Apr-2022,VAISHALI,Vaishali Pharma Limited,PAYAL YAYESH JHAVERI,SELL,57000,65,-
06-Apr-2022,SUPREMEENG,Supreme Engineering Ltd,PAYAL YAYESH JHAVERI,BUY,"15,99,000",3,-
11-Mar-2022,VAISHALI,Vaishali Pharma Limited,PAYAL YAYESH JHAVERI,BUY,57000,56,-
19-Oct-2022,SUPREMEENG,Supreme Engineering Ltd,PAYAL YAYESH JHAVERI,SELL,"14,00,000",1.75,-
07-Jan-2022,FILATEX,Filatex India Ltd,PENGUIN TRADING &amp; AGENCIES LTD,BUY,"25,85,700",117,-
21-Apr-2022,JSLL,Jeena Sikho Lifecare Ltd,PERPETUAL ENTERPRISES LLP,BUY,70000,186,-
22-Nov-2022,UMESLTD,Usha Martin Edu &amp; Sol Ltd,PETERHOUSE INVESTMENTS LIMITED,SELL,"7,38,291",3.77,-
16-Dec-2022,GMMPFAUDLR,GMM Pfaudler Limited,PFAUDLER INC,SELL,"67,85,819",1700.14,-
26-Aug-2022,ROLEXRINGS,Rolex Rings Limited,PGIM INDIA MIDCAP OPPORTUNITIES FUND,BUY,"2,63,433",1700,-
22-Nov-2022,ROLEXRINGS,Rolex Rings Limited,PGIM INDIA MUTUAL FUND,SELL,"1,86,200",1923.16,-
26-Aug-2022,ORIENTELEC,Orient Electric Limited,PGIM INDIA MUTUAL FUND,SELL,"13,08,014",261.79,-
28-Sep-2022,CANFINHOME,Can Fin Homes Ltd,PGIM INDIA MUTUAL FUND,SELL,"10,00,000",469.62,-
11-Aug-2022,NEWGEN,Newgen Software Tech Ltd,PGIM INDIA MUTUAL FUND - PGIM INDIA SMALL CAP FUND,SELL,"4,11,500",370,-
26-Aug-2022,ROLEXRINGS,Rolex Rings Limited,PGIM INDIA SMALL CAP FUND,BUY,"2,23,894",1700,-
27-Apr-2022,CARERATING,CARE Ratings Ltd,PHAEACIAN ACCENT INTERNATIONAL VALUE FUND,SELL,"1,54,790",477.57,-
14-Dec-2022,CEREBRAINT,Cerebra Int Tech Ltd,PHALANETRA BHARATH,SELL,"10,00,000",19.45,-
11-Jul-2022,GICL,Globe Intl Carriers Ltd,PHOENIX TRADES,BUY,52500,99.05,-
19-Jul-2022,HILTON,Hilton Metal Forging Limi,PHOENIX TRADES,SELL,94656,41.8,-
16-Sep-2022,MANGLMCEM,Mangalam Cement Ltd,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,BUY,"3,00,000",366.48,-
23-Nov-2022,INOXGREEN,Inox Green Energy Ser Ltd,PILOT CONSULTANTS PVT LTD,BUY,"57,66,000",60.61,-
26-Jul-2022,MCLEODRUSS,Mcleod Russel India Limit,PILOT CONSULTANTS PVT LTD,SELL,"13,09,004",21.25,-
25-Nov-2022,EXCEL,Excel Realty N Infra Ltd,PINAKIN  INVESTMENT,BUY,"50,00,000",0.25,-
25-Nov-2022,EXCEL,Excel Realty N Infra Ltd,PINAKIN  INVESTMENT,SELL,"70,93,578",0.26,-
30-Nov-2022,EXCEL,Excel Realty N Infra Ltd,PINAKIN  INVESTMENT,BUY,"25,00,000",0.45,-
30-Nov-2022,EXCEL,Excel Realty N Infra Ltd,PINAKIN  INVESTMENT,SELL,"75,00,001",0.45,-
25-Jan-2022,GREAVESCOT,Greaves Limited,PINEBRIDGE GLOBAL FUNDS - PINEBRIDGE ASIA EX JAPAN SMALL CAP EQUITY FUND,SELL,"13,43,157",203.37,-
13-Jul-2022,ZYDUSWELL,Zydus Wellness Limited,PIONEER INVESTMENT FUND,SELL,"8,07,322",1540.21,-
03-Nov-2022,HILTON-RE,Hilton Metal Forging Limi,PIYA JEETENDRA GEHI,BUY,34000,7.2,-
08-Dec-2022,SRPL,Shree Ram Proteins Ltd.,PIYUSH CHANDUBHAI VASOYA,SELL,"1,07,527",83.51,-
25-Nov-2022,SRPL,Shree Ram Proteins Ltd.,PIYUSH CHANDUBHAI VASOYA,SELL,"2,45,501",80.45,-
26-Aug-2022,TEMBO,Tembo Global Ind Ltd,PIYUSH JASHBHAI PATEL,SELL,55000,112.07,-
11-Oct-2022,LATTEYS,Latteys Industries Ltd,PIYUSH JASHWANTLAL SHAH,BUY,"1,38,000",75.31,-
12-Apr-2022,REXPIPES,Rex Pipes And Cables Ltd,PIYUSH SUNDA,SELL,44000,39.67,-
13-Apr-2022,REXPIPES,Rex Pipes And Cables Ltd,PIYUSH SUNDA,SELL,44000,37.56,-
05-Sep-2022,GEEKAYWIRE,Geekay Wires Limited,PIYUSH TRADES &amp; CREDITS PRIVATE LIMITED,SELL,78618,85.45,-
02-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"2,49,000",5.74,-
03-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,59,000",5.58,-
04-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"2,46,000",5.3,-
11-Jan-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,89,000",9.42,-
14-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,11,000",6.01,-
15-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,53,000",5.72,-
16-Mar-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,80,000",5.49,-
17-Feb-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,38,000",6.96,-
17-Jan-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"1,68,000",9.05,-
28-Feb-2022,BRIGHT,Bright Solar Limited,PIYUSHKUMAR THUMAR,SELL,"2,58,000",6.06,-
06-Apr-2022,SUPREMEENG,Supreme Engineering Ltd,PJS SECURITIES LLP,SELL,"170,01,255",3,-
14-Feb-2022,SEJALLTD,Sejal Glass Limited,PJS SECURITIES LLP,SELL,3000,103.5,-
20-Apr-2022,SUPREMEENG,Supreme Engineering Ltd,PJS SECURITIES LLP,SELL,"42,55,543",3.5,-
28-Mar-2022,SUPREMEENG,Supreme Engineering Ltd,PJS SECURITIES LLP,BUY,"81,85,348",2.3,-
29-Mar-2022,SUPREMEENG,Supreme Engineering Ltd,PJS SECURITIES LLP,BUY,"100,00,000",2.4,-
19-Aug-2022,PKTEA,The P K Tea Prod Co Ltd,PLACID LIMITED,BUY,30388,305,-
01-Dec-2022,BANDHANBNK,Bandhan Bank Limited,PLUTUS WEALTH MANAGEMENT LLP,BUY,"90,00,000",235.65,-
02-Feb-2022,AGSTRA,AGS Transact Tech Ltd,PLUTUS WEALTH MANAGEMENT LLP,BUY,"6,51,543",160.1,-
14-Jul-2022,NEOGEN,Neogen Chemicals Limited,PLUTUS WEALTH MANAGEMENT LLP,BUY,"1,25,000",1300.09,-
16-Dec-2022,GMMPFAUDLR,GMM Pfaudler Limited,PLUTUS WEALTH MANAGEMENT LLP,BUY,"9,50,000",1691.44,-
21-Sep-2022,TRITURBINE,Triveni Turbine Limited,PLUTUS WEALTH MANAGEMENT LLP,BUY,"20,38,058",226.7,-
24-Nov-2022,RUSTOMJEE,Keystone Realtors Limited,PLUTUS WEALTH MANAGEMENT LLP,BUY,"17,10,000",555.03,-
23-Sep-2022,SECL,Salasar Exterior Cont Ltd,PMC FINCORP LIMITED,BUY,"1,50,000",329.98,-
17-May-2022,CIGNITITEC,Cigniti Technologies Ltd,PMK HOLDINGS PRIVATE LIMITED HOLDINGS PRIVATE,SELL,"3,99,184",358.36,-
23-Aug-2022,CIGNITITEC,Cigniti Technologies Ltd,PMK HOLDINGS PRIVATE LIMITED HOLDINGS PRIVATE,BUY,"1,50,802",597,-
12-Sep-2022,KORE,Jay Jalaram Techno Ltd,PODDAR VIJAY JAIDEO,BUY,"1,50,000",57.85,-
22-Dec-2022,DESTINY,Destiny Logistics &amp; I Ltd,PODDAR VIJAY JAIDEO,BUY,"2,22,000",20.53,-
23-Dec-2022,DESTINY,Destiny Logistics &amp; I Ltd,PODDAR VIJAY JAIDEO,BUY,"1,08,000",19.6,-
28-Sep-2022,BTML,Bodhi Tree Multimedia Ltd,PODDAR VIJAY JAIDEO,BUY,54000,71.71,-
